tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,likes,retweets,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
854120357044912130,2017-04-17,Twitter for iPhone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14,10,,pupper,29051.0,6560.0,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4.0,black-and-tan coonhound,0.8548610000000001,True,doberman,0.0507918,True,bluetick,0.0217617,True
854010172552949760,2017-04-17,Twitter for iPhone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11,10,,doggo,14767.0,2778.0,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1.0,english springer,0.3547329999999999,True,collie,0.177538,True,border collie,0.131706,True
853760880890318849,2017-04-17,Twitter for iPhone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12,10,Alice,,25942.0,5095.0,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1.0,miniature pinscher,0.292519,True,chihuahua,0.120946,True,rottweiler,0.11949,True
853639147608842240,2017-04-16,Twitter for iPhone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13,10,,,31363.0,8813.0,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1.0,german shepherd,0.509879,True,malinois,0.237311,True,kelpie,0.0469162,True
853299958564483072,2017-04-15,Twitter for iPhone,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",13,10,Rumpole,,14077.0,3152.0,,,,,,,,,,,
852912242202992640,2017-04-14,Twitter for iPhone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U","https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12,10,Benny,,8209.0,1587.0,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1.0,great dane,0.7837649999999999,True,rhodesian ridgeback,0.114147,True,english foxhound,0.0464395,True
852672615818899456,2017-04-13,Twitter for iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12,10,Aspen,,13579.0,1898.0,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1.0,golden retriever,0.7112350000000001,True,otterhound,0.0682347,True,sussex spaniel,0.0465617,True
852553447878664193,2017-04-13,Twitter for iPhone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13,10,Jarod,,14807.0,3095.0,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1.0,bloodhound,0.186498,True,brabancon griffon,0.1390279999999999,True,rottweiler,0.12594,True
852311364735569921,2017-04-13,Twitter for iPhone,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13,10,Wiggles,,30213.0,8819.0,,,,,,,,,,,
852226086759018497,2017-04-12,Twitter Web Client,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",https://twitter.com/dog_rates/status/852226086759018497/video/1,14,10,General,,18256.0,6056.0,,,,,,,,,,,
852189679701164033,2017-04-12,Twitter for iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12,10,Sailor,,10529.0,1411.0,,,,,,,,,,,
851591660324737024,2017-04-11,Twitter for iPhone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11,10,,,14880.0,3106.0,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1.0,cardigan,0.394507,True,chihuahua,0.077254,True,french bulldog,0.0765588,True
851464819735769094,2017-04-10,Twitter for iPhone,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",14,10,Iggy,,22163.0,6276.0,,,,,,,,,,,
851224888060895234,2017-04-10,Twitter for iPhone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444","https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",13,10,Snoop,,18932.0,5140.0,,,,,,,,,,,
850753642995093505,2017-04-08,Twitter for iPhone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN","https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",11,10,Kyle,,27966.0,8033.0,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1.0,pug,0.996952,True,bull mastiff,0.000995901,True,french bulldog,0.00088338,True
850380195714523136,2017-04-07,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://twitter.com/dog_rates/status/850380195714523136/video/1,13,10,Leo,,12009.0,2317.0,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1.0,yorkshire terrier,0.2490119999999999,True,maltese dog,0.166364,True,shih-tzu,0.142254,True
850333567704068097,2017-04-07,Twitter for iPhone,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS,,13,10,,,3176.0,301.0,,,,,,,,,,,
850145622816686080,2017-04-07,Twitter for iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",11,10,Riley,,14960.0,3373.0,,,,,,,,,,,
850019790995546112,2017-04-06,Twitter for iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12,10,Boomer,pupper,18674.0,4341.0,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3.0,shetland sheepdog,0.759907,True,collie,0.107405,True,pembroke,0.0523353,True
849776966551130114,2017-04-06,Twitter for iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12,10,,,27785.0,6780.0,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2.0,chihuahua,0.292092,True,toy terrier,0.136852,True,bonnet,0.103111,False
849412302885593088,2017-04-05,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12,10,Noosh,,14593.0,2814.0,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4.0,schipperke,0.907559,True,crossword puzzle,0.0179339,False,chihuahua,0.0161907,True
849336543269576704,2017-04-04,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11,10,,,10504.0,1677.0,,,,,,,,,,,
849051919805034497,2017-04-04,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13,10,Kevin,,38797.0,7583.0,,,,,,,,,,,
848690551926992896,2017-04-03,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12,10,,,23148.0,3906.0,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1.0,flat-coated retriever,0.8236479999999999,True,newfoundland,0.100571,True,groenendael,0.0383096999999999,True
848324959059550208,2017-04-02,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12,10,Odin,,22706.0,4125.0,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1.0,malamute,0.5445760000000001,True,siberian husky,0.2902679999999999,True,eskimo dog,0.154421,True
848213670039564288,2017-04-01,Twitter for iPhone,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet,,11,10,,,7511.0,644.0,,,,,,,,,,,
848212111729840128,2017-04-01,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,6,10,Jerry,,14963.0,2705.0,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1.0,bedlington terrier,0.333486,True,ibizan hound,0.245797,True,wallaby,0.131647,False
847962785489326080,2017-04-01,Twitter for iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10,10,Georgie,,21647.0,4545.0,,,,,,,,,,,
847842811428974592,2017-03-31,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12,10,Rontu,,4989.0,1184.0,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1.0,bernese mountain dog,0.951337,True,greater swiss mountain dog,0.0168491,True,appenzeller,0.0108492,True
847617282490613760,2017-03-31,Twitter for iPhone,.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10,,13,10,,,6445.0,376.0,,,,,,,,,,,
847606175596138505,2017-03-31,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12,10,Cannon,,17278.0,3069.0,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1.0,cardigan,0.413688,True,boston bull,0.381836,True,doormat,0.0658678,False
847251039262605312,2017-03-30,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12,10,Furzey,,18861.0,3892.0,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1.0,airedale,0.49538,True,irish terrier,0.316456,True,lakeland terrier,0.1585329999999999,True
847157206088847362,2017-03-29,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11,10,Daisy,,18288.0,5227.0,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2.0,staffordshire bullterrier,0.219609,True,american staffordshire terrier,0.178671,True,pug,0.123271,True
847116187444137987,2017-03-29,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11,10,,,19791.0,2865.0,,,,,,,,,,,
846874817362120707,2017-03-29,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13,10,Tuck,,18530.0,3532.0,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2.0,shetland sheepdog,0.450539,True,papillon,0.1879279999999999,True,collie,0.140068,True
846514051647705089,2017-03-28,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13,10,Barney,doggo,40960.0,10321.0,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2.0,golden retriever,0.650003,True,leonberg,0.0651992,True,norfolk terrier,0.0529553,True
846505985330044928,2017-03-27,Twitter for iPhone,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,https://twitter.com/shomaristone/status/846484798663245829,11,10,,,13014.0,2747.0,,,,,,,,,,,
846153765933735936,2017-03-27,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13,10,Vixen,,28925.0,8123.0,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1.0,giant schnauzer,0.346468,True,flat-coated retriever,0.218451,True,labrador retriever,0.10802,True
846139713627017216,2017-03-26,Twitter for iPhone,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,https://twitter.com/csncapitals/status/846088479142531073,13,10,,,28668.0,9123.0,,,,,,,,,,,
846042936437604353,2017-03-26,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12,10,Jarvis,,14728.0,2574.0,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1.0,golden retriever,0.96111,True,labrador retriever,0.0166952,True,tibetan mastiff,0.00908153,True
845812042753855489,2017-03-26,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13,10,,,26872.0,7830.0,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1.0,samoyed,0.979803,True,chow,0.0159226,True,white wolf,0.00130279,False
845677943972139009,2017-03-25,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",https://twitter.com/dog_rates/status/845677943972139009/photo/1,12,10,,,23314.0,4365.0,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1.0,chow,0.8086810000000001,True,groenendael,0.123141,True,newfoundland,0.0221432,True
845397057150107648,2017-03-24,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o","https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13,10,Mimosa,doggo,7043.0,1613.0,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1.0,dandie dinmont,0.394404,True,maltese dog,0.1865369999999999,True,west highland white terrier,0.1819849999999999,True
845306882940190720,2017-03-24,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,Pickles,pupper,21501.0,4829.0,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1.0,irish water spaniel,0.567475,True,labrador retriever,0.169496,True,curly-coated retriever,0.101518,True
844979544864018432,2017-03-23,Twitter for iPhone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B","https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1",13,10,,,12609.0,2303.0,,,,,,,,,,,
844973813909606400,2017-03-23,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,12,10,Brady,,13855.0,2834.0,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1.0,labrador retriever,0.742421,True,golden retriever,0.195218,True,chihuahua,0.0173200999999999,True
844704788403113984,2017-03-23,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13,10,Luna,,,,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1.0,labrador retriever,0.980213,True,golden retriever,0.00701167,True,beagle,0.00314697,True
844580511645339650,2017-03-22,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,https://twitter.com/dog_rates/status/844580511645339650/photo/1,11,10,Charlie,,15210.0,2800.0,,,,,,,,,,,
844223788422217728,2017-03-21,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12,10,Margo,,12649.0,1979.0,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1.0,labrador retriever,0.71951,True,chesapeake bay retriever,0.122019,True,newfoundland,0.0388276,True
843981021012017153,2017-03-21,Twitter for iPhone,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,https://twitter.com/brianstack153/status/796796054100471809,13,10,,,14043.0,2689.0,,,,,,,,,,,
843856843873095681,2017-03-20,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12,10,Sadie,,19860.0,4147.0,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1.0,labrador retriever,0.92254,True,golden retriever,0.0743578,True,great pyrenees,0.00232495,True
843604394117681152,2017-03-19,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,Hank,,15620.0,2470.0,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1.0,labrador retriever,0.430583,True,golden retriever,0.263581,True,great pyrenees,0.179385,True
843235543001513987,2017-03-18,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,Tycho,,19865.0,5371.0,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1.0,pembroke,0.958452,True,cardigan,0.0237699,True,chihuahua,0.00526936,True
842846295480000512,2017-03-17,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,Charlie,,14155.0,3303.0,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1.0,labrador retriever,0.461076,True,golden retriever,0.154946,True,chihuahua,0.110249,True
842765311967449089,2017-03-17,Twitter for iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12,10,Indie,,6267.0,1173.0,,,,,,,,,,,
842535590457499648,2017-03-17,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,Winnie,,16833.0,3158.0,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1.0,pembroke,0.685084,True,cardigan,0.314608,True,basenji,0.000159824,True
842163532590374912,2017-03-16,Twitter for iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12,10,George,,22613.0,5229.0,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2.0,french bulldog,0.891227,True,soccer ball,0.022811,False,bull mastiff,0.012852,True
842115215311396866,2017-03-15,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,Bentley,,12967.0,2741.0,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1.0,chow,0.293493,True,newfoundland,0.181336,True,schipperke,0.1251519999999999,True
841680585030541313,2017-03-14,Twitter for iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,12,10,Penny,,23926.0,7115.0,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1.0,chihuahua,0.547401,True,bow tie,0.1983609999999999,False,pembroke,0.0584924999999999,True
841439858740625411,2017-03-14,Twitter for iPhone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14,10,,,11667.0,3295.0,,,,,,,,,,,
841320156043304961,2017-03-13,Twitter for iPhone,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",https://twitter.com/abc/status/841311395547250688,12,10,,,18334.0,4998.0,,,,,,,,,,,
841314665196081154,2017-03-13,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,Max,,14669.0,4212.0,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1.0,afghan hound,0.903712,True,saluki,0.0352149999999999,True,bloodhound,0.0265655,True
841077006473256960,2017-03-13,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,Dawn,,21253.0,4869.0,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1.0,brittany spaniel,0.962985,True,blenheim spaniel,0.0148199999999999,True,clumber,0.00955711,True
840698636975636481,2017-03-11,Twitter for iPhone,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,,10,10,,,163.0,2.0,,,,,,,,,,,
840696689258311684,2017-03-11,Twitter for iPhone,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,https://twitter.com/dog_rates/status/840696689258311684/photo/1,10,10,,,11416.0,888.0,,,,,,,,,,,
840632337062862849,2017-03-11,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o","https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,Maddie,,8383.0,1614.0,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1.0,golden retriever,0.711148,True,cocker spaniel,0.1579289999999999,True,labrador retriever,0.0595818999999999,True
